date,location_key,new_deceased
2020-08-20,BR,1204
2021-02-07,BR,0
2021-03-20,BR,0
2021-09-13,BR,215
2020-07-22,IN,740
2020-07-30,IN,764
2021-01-31,IN,94
2021-04-18,IN,1761
2021-05-18,IN,3874
2021-06-01,IN,2887
2020-05-09,IQ,2
2020-11-16,IQ,40
2021-02-16,IQ,12
2021-04-30,IQ,33
2021-06-21,IQ,25
2022-02-08,IQ,30
2020-06-23,IR,133
2022-02-02,IR,61
2021-09-07,IS,0
2021-12-14,IS,0
2022-03-08,IS,1
2022-03-26,IS,0
2020-04-13,IT,566
2020-08-06,IT,6
2021-03-07,IT,207
2021-03-20,IT,401
2021-08-31,JM,31
2022-01-03,JM,3
2020-10-28,JO,40
2020-12-23,JO,29
2021-01-24,JO,15
2021-03-21,JO,109
2020-07-24,JP,1
2020-08-05,JP,4
2020-09-22,JP,4
2021-01-12,JP,51
2021-01-25,JP,74
2021-02-20,JP,84
2021-07-25,JP,5
2021-10-02,JP,33
2022-01-09,JP,1
2020-08-27,KE,0
2020-03-07,KR,1
2020-05-06,KR,0
2020-07-06,KR,0
2020-08-27,KR,5
2020-09-23,KR,2
2020-12-14,KR,12
2021-01-04,KR,20
2021-03-10,KR,10
2021-11-23,KR,38
2021-12-23,KR,105
2020-06-03,KW,6
2020-12-26,KW,2
2021-03-11,KW,8
2021-04-18,KW,8
2021-10-05,KW,0
2021-12-18,KW,0
2022-02-05,KW,2
2022-02-16,KW,1
2022-03-04,KW,1
2020-08-02,KZ,0
2020-08-12,KZ,0
2020-10-31,KZ,40
2020-11-28,KZ,60
2021-04-21,KZ,0
2021-04-28,KZ,0
2022-02-12,LA,3
2021-01-18,LI,0
2021-02-18,LI,0
2021-03-10,LI,0
2021-03-12,LI,0
2021-05-22,LI,0
2021-06-21,LI,0
2021-07-20,LI,0
2021-07-21,LI,0
2021-10-14,LI,0
2021-11-24,LI,0
2021-12-13,LI,1
2022-01-05,LI,0
2022-03-20,LI,0
2021-01-29,LK,3
2021-05-22,LK,33
2021-06-29,LK,43
2021-07-26,LK,63
2021-09-02,LK,145
2022-02-03,LK,28
2022-03-06,LK,11
2020-07-31,LT,0
2020-08-22,LT,1
2020-08-23,LT,0
2020-11-04,LT,7
2021-07-04,LT,3
2021-08-31,LT,14
2021-09-21,LT,19
2021-11-03,LT,33
2021-12-27,LT,25
2020-11-27,LU,12
2021-05-29,LU,0
2020-12-17,LV,15
2022-02-27,LV,9
2022-03-19,LV,4
2020-07-27,LY,3
2020-08-21,LY,8
2020-12-01,LY,4
2021-11-01,LY,17
2021-11-17,LY,14
2020-04-22,MA,6
2020-06-11,MA,1
2020-10-13,MA,41
2020-10-30,MA,70
2021-04-07,MA,6
2021-04-24,MA,4
2021-11-09,MA,3
2021-11-10,MA,5
2022-01-05,MA,11
2021-01-05,MD,18
2021-01-15,MD,17
2021-01-21,MD,17
2021-03-23,MD,39
2021-05-19,MD,8
2021-07-18,MG,0
2020-06-19,MK,11
2020-07-30,MK,6
2020-10-24,MK,22
2020-10-28,MK,14
2021-03-16,MK,24
2021-03-22,MK,25
2021-04-21,MK,39
2022-02-22,MK,15
2020-09-20,MM,6
2020-11-13,MM,18
2021-05-17,MM,3
2021-04-24,MN,11
2021-05-11,MN,6
2021-07-02,MN,14
2022-02-24,MN,0
2020-12-06,MT,3
2021-01-24,MT,1
2021-09-17,MT,0
2021-01-17,MV,0
2021-03-07,MV,0
2021-05-30,MV,8
2021-11-16,MV,0
2021-12-19,MV,0
2020-08-25,MW,3
2020-05-13,MX,490
2020-05-18,MX,591
2020-06-26,MX,671
2020-11-03,MX,494
2021-04-17,MX,255
2021-06-04,MX,90
2021-06-14,MX,101
2021-07-15,MX,220
2021-08-10,MX,702
2022-03-01,MX,92
2022-03-15,MX,43
2020-06-12,MY,2
2020-07-17,MY,1
2020-10-07,MY,3
2020-11-01,MY,3
2021-01-01,MY,3
2021-03-17,MY,2
2021-10-13,MY,68
2021-11-16,MY,40
2020-10-18,MZ,0
2020-12-13,MZ,1
2021-02-24,MZ,5
2021-04-29,MZ,0
2020-11-27,NA,2
2021-03-29,NA,4
2021-04-03,NA,0
2021-05-25,NA,5
2020-05-07,NG,10
2020-08-30,NG,0
2021-01-03,NG,7
2020-10-16,NL,16
2020-10-25,NL,27
2020-12-17,NL,75
2021-02-25,NL,32
2021-05-05,NL,24
2021-06-06,NL,3
2021-06-27,NL,1
2022-01-03,NL,14
2022-03-28,NL,10
2020-05-17,NO,0
2021-03-22,NO,1
2021-04-30,NO,2
2021-06-18,NO,0
2020-07-17,NP,0
2020-08-17,NP,6
2020-09-21,NP,10
2021-01-14,NP,6
2021-05-13,NP,187
2021-06-25,NP,34
2021-09-13,NP,7
2022-01-01,NP,2
2022-02-02,NP,16
2022-03-06,NP,1
2020-05-16,PA,3
2020-07-14,PA,28
2021-01-08,PA,42
2021-07-30,PA,10
2020-06-26,PH,33
2020-08-03,PH,45
2020-08-20,PH,61
2020-09-05,PH,58
2020-11-08,PH,23
2021-02-03,PH,36
2021-03-10,PH,46
2021-06-01,PH,134
2021-08-14,PH,153
2021-08-22,PH,111
2020-07-26,PK,35
2020-10-04,PK,4
2020-12-08,PK,60
2021-07-04,PK,19
2021-09-11,PK,58
2021-02-15,PL,196
2021-04-24,PL,193
2021-05-30,PL,7
2021-08-20,PL,1
2021-09-25,PL,1
2021-10-24,PL,0
2021-12-23,PL,596
2022-03-03,PL,206
2022-03-04,PL,199
2022-03-06,PL,6
2021-01-21,PR,29
2021-05-13,PR,9
2021-09-24,PR,10
2021-12-29,PR,3
2022-01-21,PR,42
2022-03-26,PR,0
2020-09-05,PS,4
2020-11-14,PS,7
2021-03-04,PS,19
2021-07-21,PS,2
2021-08-21,PS,5
2021-08-27,PS,6
2021-10-07,PS,19
2022-03-07,PS,5
2020-03-25,PT,10
2020-11-06,PT,55
2021-01-03,PT,85
2021-05-09,PT,1
2020-09-18,PY,27
2021-07-08,PY,84
2021-08-29,PY,25
2021-10-12,PY,0
2022-01-27,PY,64
2021-08-22,QA,0
2020-06-15,RS,1
2020-07-26,RS,9
2020-08-17,RS,4
2021-08-31,RS,15
2022-02-01,RS,61
2020-04-27,RU,73
2020-05-06,RU,88
2020-11-14,RU,352
2021-01-25,RU,564
2021-06-18,RW,0
2021-07-12,RW,16
2021-11-05,RW,0
2022-03-15,RW,0
2020-05-06,SA,10
2020-10-05,SA,25
2020-10-13,SA,21
2021-03-01,SA,5
2021-03-21,SA,4
2021-04-20,SA,12
2021-08-08,SA,11
2021-08-28,SA,6
2021-10-06,SA,4
2021-10-30,SA,1
2021-12-16,SA,2
2020-07-14,SE,8
2020-10-10,SE,5
2020-11-08,SE,22
2021-06-24,SE,2
2022-01-20,SG,1
2022-02-19,SG,4
2022-02-28,SG,11
2020-07-20,SI,1
2020-09-06,SI,0
2020-12-02,SI,45
2021-06-02,SI,3
2021-06-10,SI,4
2021-07-19,SI,0
2021-09-11,SI,0
2020-10-06,SK,2
2020-11-08,SK,24
2020-11-28,SK,23
2021-02-01,SK,105
2021-02-14,SK,111
2022-01-25,SK,30
2021-01-02,SL,0
2020-07-27,SN,4
2020-08-15,SN,2
2020-10-11,SN,2
2020-10-24,SN,0
2020-11-06,SN,0
2020-12-21,SN,1
2021-02-20,SN,13
2021-11-22,SN,2
2022-03-17,SN,0
2021-01-15,SR,0
2021-03-26,SR,0
2021-09-02,SR,5
2022-01-26,SR,5
2020-08-08,SV,13
2020-12-27,SV,8
2021-01-14,SV,10
2021-04-19,SV,4
2021-10-23,SV,10
2021-12-05,SV,3
2021-02-15,TG,0
2021-06-05,TG,0
2021-07-24,TG,3
2021-10-28,TG,0
2022-03-14,TG,0
2020-04-10,TH,3
2020-06-06,TH,0
2020-10-31,TH,0
2021-11-08,TH,39
2021-12-22,TH,31
2021-12-31,TH,26
2022-02-02,TH,22
2022-02-14,TH,26
2021-09-17,TN,48
2021-10-26,TN,8
2020-04-29,TR,89
2020-07-31,TR,17
2020-08-29,TR,39
2020-12-18,TR,246
2021-05-17,TR,223
2021-07-28,TR,76
2021-07-16,TT,13
2021-07-18,TT,2
2021-10-14,TT,1
2022-03-27,TT,5
2021-08-13,TW,1
2021-11-04,TW,0
2020-07-17,UA,11
2020-08-16,UA,24
2021-03-05,UA,172
2021-05-17,UA,109
2020-09-14,UG,2
2020-10-23,UG,0
2020-10-30,UG,1
2020-12-26,UG,2
2020-12-30,UG,1
2021-06-13,UG,25
2020-04-16,US,1806
2020-05-13,US,1386
2020-09-24,US,743
2020-11-12,US,1359
2021-01-09,US,3282
2021-04-23,US,809
2021-05-25,US,495
2021-08-19,US,1354
2021-09-06,US,1049
2021-10-11,US,896
2021-11-04,US,1195
2022-01-05,US,1591
2021-01-22,UY,17
2021-01-23,UY,3
2021-09-05,UY,0
2021-11-02,UY,0
2021-11-30,UY,1
2022-02-19,UY,11
2021-08-28,VI,0
2021-11-17,VI,0
2021-11-20,VI,0
2022-02-14,VI,1
2020-05-31,ZA,137
2021-02-12,ZA,151
2021-07-07,ZA,460
2021-09-11,ZM,2
2021-10-17,ZM,0
2022-01-06,ZM,8
2020-08-04,ZW,3
2020-12-11,ZW,1
2021-04-13,ZW,5
2021-06-27,ZW,13
2021-08-05,ZW,51
2021-08-11,ZW,56
2021-09-13,ZW,7
2022-01-26,ZW,3
2020-04-06,CA,43
2020-07-31,CA,6
2020-08-28,CA,11
2020-10-09,CA,30
2020-12-31,CA,130
2021-01-03,CA,40
2020-09-08,CD,0
2021-02-17,CD,0
2020-10-05,CH,2
2020-10-19,CH,17
2021-03-26,CH,4
2021-04-27,CH,11
2021-07-31,CH,0
2021-09-05,CH,9
2020-07-10,CI,3
2020-08-23,CI,1
2020-12-04,CI,0
2021-02-18,CI,2
2021-02-27,CI,0
2021-09-22,CI,3
2021-11-24,CI,1
2020-07-29,CL,38
2020-11-08,CL,44
2021-05-18,CL,31
2021-07-11,CL,110
2021-11-15,CL,26
2022-03-06,CL,122
2020-06-19,CO,119
2020-07-18,CO,279
2020-08-11,CO,353
2021-07-16,CO,516
2021-08-13,CO,153
2021-09-15,CO,65
2021-12-05,CO,85
2020-08-11,CR,11
2020-08-14,CR,9
2020-10-07,CR,20
2020-10-14,CR,10
2020-11-24,CR,21
2021-03-14,CR,8
2021-07-15,CR,15
2021-10-16,CR,22
2021-11-11,CR,7
2020-04-19,CU,2
2020-04-20,CU,2
2020-08-14,CU,0
2020-10-20,CU,0
2021-07-02,CU,15
2021-10-10,CV,0
2020-12-16,CY,0
2021-01-11,CY,4
2021-01-24,CY,2
2021-03-03,CY,0
2021-09-28,CY,0
2021-11-04,CY,0
2021-11-15,CY,0
2021-12-23,CY,2
2020-04-21,CZ,8
2020-05-31,CZ,0
2020-08-17,CZ,4
2020-10-21,CZ,131
2020-11-29,CZ,95
2021-01-01,CZ,152
2021-02-17,CZ,132
2021-10-10,CZ,4
2021-11-05,CZ,57
2022-02-13,CZ,56
2020-07-15,DK,1
2021-05-24,DK,1
2020-06-23,DO,16
2020-06-27,DO,8
2022-02-19,DO,0
2020-11-24,EC,24
2020-12-30,EC,11
2021-01-07,EC,7
2021-04-05,EC,17
2021-06-04,EC,18
2022-02-06,EC,9
2022-02-09,EC,50
2020-05-02,EE,2
2020-11-19,EE,1
2020-12-04,EE,1
2021-02-02,EE,10
2021-06-17,EE,0
2021-07-29,EE,0
2020-11-03,ET,9
2020-11-23,ET,10
2021-01-10,ET,9
2021-02-06,ET,3
2021-03-05,ET,16
2021-04-03,ET,27
2021-05-20,ET,12
2021-08-14,ET,7
2020-08-10,FI,0
2020-08-21,FI,0
2020-09-01,FI,0
2020-09-14,FI,0
2020-12-13,FI,11
2021-02-13,FI,4
2022-02-08,FI,15
2020-08-01,FR,-14
2020-09-16,FR,46
2020-12-09,FR,296
2021-01-07,FR,276
2021-02-05,FR,293
2021-11-14,FR,17
2022-01-07,FR,193
2021-01-01,GB,750
2021-03-14,GB,98
2021-04-03,GB,31
2021-10-08,GB,120
2021-12-15,GB,113
2021-12-21,GB,100
2021-12-25,GB,105
2022-01-17,GB,294
2020-04-17,AE,0
2020-05-05,AE,11
2020-05-17,AE,7
2020-05-27,AE,3
2020-07-09,AE,2
2020-07-10,AE,1
2020-09-10,AE,0
2020-10-18,AE,3
2021-01-24,AE,6
2021-02-02,AE,12
2021-04-06,AE,4
2021-08-29,AE,1
2021-12-18,AE,0
2022-01-08,AE,1
2022-01-18,AE,2
2022-01-31,AE,5
2020-09-11,AL,3
2020-10-06,AL,4
2021-04-07,AL,6
2021-06-29,AL,0
2021-07-05,AL,0
2021-12-23,AL,6
2022-03-02,AL,2
2020-10-01,AM,6
2021-01-02,AM,14
2021-02-02,AM,11
2021-03-06,AM,4
2021-04-03,AM,22
2021-06-09,AM,4
2021-08-25,AM,11
2021-11-09,AM,36
2022-01-21,AM,2
2020-06-08,AR,46
2020-11-26,AR,203
2021-12-13,AR,13
2020-06-16,AT,2
2020-08-04,AT,0
2020-08-26,AT,0
2020-09-04,AT,2
2021-09-08,AT,7
2021-09-16,AT,7
2021-10-08,AT,6
2021-12-19,AT,30
2021-01-24,GE,25
2021-03-18,GE,8
2021-04-02,GH,0
2021-05-02,GH,0
2021-07-23,GH,2
2020-03-31,GR,1
2020-11-15,GR,59
2020-12-05,GR,101
2021-01-20,GR,25
2021-04-03,GR,78
2021-04-18,GR,78
2021-06-27,GR,8
2021-07-08,GR,12
2021-08-04,GR,12
2022-01-01,GR,61
2020-06-30,GT,27
2020-07-21,GT,42
2020-10-07,GT,12
2020-12-12,GT,18
2021-08-08,GT,37
2022-02-16,GT,18
2020-12-21,GU,1
2021-03-02,GU,0
2021-05-16,GU,0
2021-10-17,GU,0
2022-02-07,GU,1
2020-07-28,HR,1
2020-08-08,HR,0
2021-02-23,HR,15
2020-06-28,HU,4
2020-09-09,HU,2
2020-10-25,HU,63
2020-12-23,HU,104
2021-01-22,HU,64
2021-04-11,HU,272
2021-08-18,HU,0
2021-09-02,HU,0
2021-11-16,HU,131
2021-06-12,ID,164
2021-06-13,ID,149
2021-07-13,ID,864
2021-10-05,ID,77
2021-11-06,ID,15
2022-01-01,ID,2
2022-03-09,ID,304
2022-03-16,ID,230
2020-05-07,IE,18
2020-09-09,IE,0
2021-02-10,IE,29
2021-06-15,IE,2
2021-08-02,IE,0
2021-11-30,IE,12
2020-06-14,IL,0
2020-07-31,IL,14
2021-01-24,IL,60
2021-02-20,IL,25
2021-02-27,IL,21
2021-07-25,IL,1
2021-08-15,IL,28
2021-09-02,IL,34
2021-11-14,IL,5
2022-01-04,IL,4
2022-03-03,IL,11
2022-03-20,IL,6
2020-06-10,AU,0
2020-09-21,AU,2
2021-01-08,AU,0
2021-08-27,AU,2
2021-10-03,AU,13
2021-12-27,AU,7
2021-06-04,AZ,3
2020-04-26,BA,1
2020-05-07,BA,8
2020-08-17,BA,9
2020-08-27,BA,9
2020-11-02,BA,37
2020-12-28,BA,48
2021-09-02,BA,15
2021-10-11,BA,44
2021-11-22,BA,29
2020-06-13,BD,38
2020-08-20,BD,46
2021-01-04,BD,17
2021-03-14,BD,26
2021-04-15,BD,101
2021-09-28,BD,23
2022-02-21,BD,5
2020-03-18,BE,35
2020-05-24,BE,26
2020-07-23,BE,5
2021-03-02,BE,26
2021-11-21,BE,35
2020-07-15,BG,4
2020-07-16,BG,4
2020-07-17,BG,2
2020-11-14,BG,39
2021-04-03,BG,82
2021-05-13,BG,49
2021-04-25,BH,1
2021-06-18,BH,11
2021-10-11,BH,0
2022-02-03,BH,0
2020-06-06,BO,27
2020-07-31,BO,83
2020-08-01,BO,87
2021-05-01,BO,34
2021-05-29,BO,58
2021-06-02,BO,93
2022-03-09,BO,2
2020-10-27,BR,549
2020-11-03,BR,243
2021-03-23,BR,0
2021-09-05,BR,266
2020-04-30,IN,71
2020-10-21,IN,690
2020-10-26,IN,508
2021-03-14,IN,131
2021-05-04,IN,3980
2021-07-05,IN,930
2021-09-03,IN,308
2021-10-15,IN,144
2021-11-28,IN,190
2022-02-04,IN,865
2020-06-19,IQ,88
2020-06-23,IQ,79
2020-12-05,IQ,21
2021-05-31,IQ,30
2021-09-02,IR,561
2021-11-30,IR,82
2022-01-03,IR,34
2021-09-14,IS,0
2021-10-28,IS,0
2021-11-13,IS,0
2022-02-02,IS,0
2022-02-26,IS,0
2022-03-25,IS,0
2020-06-05,IT,85
2020-06-25,IT,34
2020-09-07,IT,12
2021-06-28,IT,28
2021-06-22,JM,5
2021-12-08,JM,1
2022-02-25,JM,1
2021-01-05,JO,15
2021-02-05,JO,7
2021-05-18,JO,19
2021-08-08,JO,8
2020-07-07,JP,2
2021-01-08,JP,75
2021-06-14,JP,55
2021-10-24,JP,8
2021-10-31,JP,7
2021-11-08,JP,3
2022-02-21,JP,179
2022-02-24,JP,226
2022-03-19,JP,126
2020-07-31,KE,23
2021-06-15,KH,7
2021-07-09,KH,26
2022-02-02,KN,0
2020-04-16,KR,2
2021-07-14,KR,1
2021-11-25,KR,52
2020-07-15,KW,3
2021-02-18,KW,7
2021-10-19,KW,0
2021-12-09,KW,0
2022-01-02,KW,0
2021-03-22,KZ,0
2021-11-04,LA,1
2021-12-15,LA,6
2021-05-11,LB,22
2021-04-07,LI,0
2021-05-07,LI,0
2021-07-23,LI,0
2021-12-19,LI,0
2021-01-02,LK,2
2021-12-04,LK,23
2021-12-17,LK,18
2020-05-08,LT,1
2020-07-25,LT,0
2021-02-27,LT,7
2021-04-01,LT,8
2021-04-04,LT,8
2021-10-24,LT,32
2021-05-03,LU,0
2021-07-20,LU,0
2021-08-15,LU,0
2021-08-18,LU,1
2021-11-19,LU,0
2022-03-20,LU,2
2021-05-22,LV,3
2021-05-23,LV,2
2021-06-13,LV,0
2021-06-25,LV,2
2021-08-21,LV,1
2021-08-25,LV,1
2021-11-27,LV,16
2022-02-15,LV,20
2022-02-24,LV,32
2020-11-23,LY,8
2021-06-14,LY,1
2021-09-14,LY,12
2021-12-04,LY,13
2022-01-14,LY,0
2022-01-25,LY,17
2020-08-08,MA,18
2021-01-06,MA,27
2021-02-25,MA,10
2021-06-22,MA,7
2021-04-23,MD,18
2021-06-13,MD,0
2021-07-24,MD,2
2021-09-12,MD,15
2021-10-25,MD,41
2022-02-19,MD,14
2020-08-14,MG,2
2020-04-13,MK,6
2020-06-11,MK,2
2020-07-04,MK,7
2020-08-10,MK,1
2020-09-25,MK,0
2020-12-02,MK,22
2021-02-12,MK,5
2021-03-23,MK,17
2022-03-07,MK,3
2021-07-18,MM,286
2020-11-02,MT,0
2021-07-09,MT,0
2021-10-24,MT,0
2022-01-05,MT,2
2021-03-04,MV,0
2021-11-05,MV,0
2022-02-24,MV,2
2020-08-20,MW,1
2020-10-02,MW,0
2020-10-07,MW,0
2021-07-01,MW,3
2020-06-19,MX,651
2020-07-12,MX,759
2020-08-16,MX,576
2021-01-13,MX,1238
2021-05-07,MX,132
2021-11-23,MX,130
2021-12-03,MX,132
2022-01-21,MX,393
2022-03-17,MX,28
2020-11-02,MY,2
2021-01-03,MY,11
2021-01-19,MY,14
2021-07-21,MY,199
2021-09-30,MY,192
2022-01-15,MY,19
2020-09-21,MZ,1
2021-06-02,MZ,1
2021-04-09,NA,2
2021-05-06,NA,7
2020-05-29,NG,12
2020-06-05,NG,9
2020-08-26,NG,1
2020-07-17,NL,1
2021-02-17,NL,88
2021-03-08,NL,28
2021-03-13,NL,22
2021-03-19,NL,46
2021-10-16,NL,5
2020-12-08,NO,2
2021-05-21,NO,0
2021-06-15,NO,0
2021-07-07,NO,0
2022-01-08,NO,25
2022-01-22,NO,26
2020-12-02,NP,22
2021-05-17,NP,246
2021-10-21,NP,8
2022-03-07,NP,0
2022-03-07,NZ,0
2020-07-19,PA,25
2020-07-26,PA,19
2020-08-21,PA,15
2021-04-15,PA,6
2021-05-18,PA,3
2021-11-14,PA,2
2022-01-11,PA,10
2020-04-11,PH,26
2020-09-25,PH,63
2021-01-29,PH,40
2022-03-10,PH,76
2021-05-18,PK,104
2021-08-06,PK,95
2021-09-03,PK,79
2022-02-01,PL,318
2020-04-29,PR,0
2020-05-04,PR,2
2020-06-20,PR,2
2020-09-16,PR,18
2020-11-10,PR,12
2021-07-12,PR,0
2021-10-09,PR,2
2021-12-20,PR,1
2022-01-27,PR,36
2020-10-04,PS,11
2020-12-18,PS,25
2021-01-25,PS,10
2021-03-15,PS,27
2021-04-06,PS,18
2021-09-03,PS,14
2022-01-14,PS,8
2020-07-07,PT,9
2020-08-06,PT,3
2020-09-25,PT,8
2020-11-18,PT,74
2020-12-29,PT,75
2021-06-02,PT,3
2021-06-17,PT,5
2021-07-23,PT,17
2021-07-24,PT,8
2021-10-03,PT,7
2022-01-29,PT,35
2020-07-24,PY,2
2020-08-15,PY,19
2020-08-27,PY,18
2020-09-06,PY,23
2020-09-27,PY,21
2021-02-18,PY,17
2021-03-31,PY,45
2021-04-15,PY,70
2021-06-25,PY,129
2022-02-08,PY,51
2021-10-23,QA,1
2020-06-07,RS,1
2020-08-24,RS,4
2020-12-14,RS,53
2021-05-09,RS,18
2021-06-20,RS,3
2021-07-11,RS,1
2022-01-12,RS,19
2020-08-17,RU,132
2021-02-17,RU,480
2022-02-27,RU,733
2020-11-02,RW,0
2021-11-29,RW,0
2022-01-23,RW,1
2022-02-08,RW,2
2020-06-10,SA,38
2020-07-23,SA,37
2021-02-28,SA,6
2021-07-07,SA,12
2021-11-06,SA,1
2022-03-18,SA,2
2020-09-24,SE,1
2021-02-12,SE,28
2021-02-28,SE,25
2021-03-14,SE,22
2021-03-20,SE,25
2021-05-31,SE,6
2022-02-21,SG,4
2020-07-09,SI,0
2021-04-15,SI,5
2021-04-23,SI,9
2021-09-03,SI,2
2022-01-31,SI,14
2022-03-10,SI,5
2022-03-28,SI,1
2020-11-16,SK,22
2021-06-14,SK,10
2021-12-07,SK,84
2021-02-19,SN,8
2021-10-25,SN,0
2022-01-08,SN,2
2022-02-26,SN,0
2022-03-29,SN,0
2021-02-09,SR,1
2020-06-28,SV,12
2020-07-12,SV,7
2021-01-21,SV,10
2021-02-05,SV,11
2021-03-08,SV,8
2021-12-23,SV,2
2022-02-20,SV,12
2022-03-07,SV,1
2020-10-28,TG,1
2021-01-21,TG,0
2021-03-01,TG,0
2021-05-12,TG,0
2022-01-12,TG,1
2020-05-04,TH,1
2020-10-21,TH,0
2021-03-02,TH,1
2021-04-21,TH,2
2021-05-17,TH,25
2021-09-03,TH,271
2021-09-10,TH,189
2021-09-22,TH,141
2021-11-12,TH,51
2022-03-01,TH,43
2021-06-22,TN,95
2020-04-22,TR,117
2020-09-15,TR,67
2020-12-26,TR,253
2021-07-17,TR,38
2021-09-02,TR,283
2021-11-23,TR,208
2021-05-27,TT,15
2021-08-16,TW,0
2020-06-11,UA,21
2020-07-11,UA,27
2021-03-30,UA,286
2021-09-29,UA,217
2021-10-24,UA,386
2021-12-24,UA,248
2020-09-16,UG,0
2020-12-18,UG,2
2021-04-04,UG,0
2021-09-27,UG,4
2021-11-27,UG,0
2022-01-27,UG,6
2020-07-15,US,1111
2021-02-06,US,2676
2021-03-06,US,1208
2021-06-15,US,303
2021-06-28,US,189
2021-08-26,US,1752
2021-11-24,US,1221
2021-11-26,US,558
2020-08-06,UY,0
2020-11-23,UY,0
2021-01-15,UY,11
2021-01-30,UY,6
2021-09-13,VI,0
2021-11-02,VN,78
2021-12-03,VN,203
2020-09-08,ZA,82
2020-11-03,ZA,9
2020-12-12,ZA,170
2020-12-28,ZA,497
2020-12-30,ZA,436
2021-02-05,ZA,278
2021-04-01,ZA,49
2021-05-19,ZA,61
2021-07-02,ZA,175
2021-10-06,ZA,123
2021-10-21,ZA,56
2021-11-10,ZA,17
2021-11-13,ZA,8
2021-11-24,ZA,114
2021-12-08,ZA,22
2021-04-18,ZM,1
2021-05-27,ZM,0
2021-07-30,ZM,13
2022-02-17,ZM,1
2021-10-07,ZW,3
2021-10-24,ZW,4
2021-11-08,ZW,1
2021-11-30,ZW,0
2021-12-13,BS,0
2020-09-06,CA,1
2020-11-11,CA,53
2020-12-23,CA,169
2020-08-12,CD,9
2020-08-14,CH,0
2020-08-25,CH,0
2020-09-05,CH,2
2021-06-13,CH,2
2021-10-24,CH,4
2021-12-27,CH,17
2022-03-05,CH,8
2022-03-13,CH,10
2020-06-02,CI,2
2020-10-15,CI,0
2021-03-22,CI,0
2021-03-23,CI,2
2021-03-24,CI,5
2021-07-16,CI,0
2021-07-23,CI,0
2021-07-27,CI,0
2021-10-28,CI,1
2021-11-29,CI,0
2021-12-17,CI,0
2021-12-30,CI,0
2020-10-18,CL,47
2021-07-19,CL,25
2021-08-29,CL,44
2021-10-31,CL,14
2021-12-16,CL,46
2022-01-20,CL,25
2020-07-23,CO,322
2020-10-09,CO,181
2020-11-25,CO,205
2021-06-20,CO,684
2021-09-02,CO,79
2021-09-23,CO,73
2021-10-16,CO,75
2021-10-22,CO,64
2021-10-27,CO,76
2022-01-20,CO,224
2020-10-28,CR,11
2020-11-14,CR,9
2021-01-22,CR,12
2021-03-16,CR,5
2021-07-31,CR,12
2021-11-12,CR,7
2022-02-09,CR,18
2021-01-11,CU,2
2021-02-24,CU,4
2021-02-25,CU,2
2021-03-09,CV,1
2021-03-16,CV,1
2021-06-27,CV,0
2020-12-05,CY,2
2021-02-05,CY,1
2021-02-24,CY,0
2021-03-17,CY,0
2021-08-03,CY,1
2021-08-10,CY,6
2020-05-01,CZ,8
2020-11-20,CZ,117
2020-12-15,CZ,105
2020-12-17,CZ,106
2021-04-13,CZ,91
2021-06-17,CZ,5
2021-07-03,CZ,0
2020-06-04,DK,4
2020-07-17,DK,1
2020-08-13,DK,0
2021-02-15,DK,7
2021-06-17,DK,1
2022-01-03,DK,15
2020-09-05,EC,3800
2020-09-14,EC,41
2020-12-24,EC,7
2021-02-17,EC,50
2021-04-16,EC,113
2021-09-04,EC,55
2021-10-29,EC,12
2020-04-21,EE,1
2020-07-08,EE,0
2020-10-06,EE,0
2020-11-05,EE,0
2020-11-07,EE,2
2021-02-05,EE,5
2021-02-12,EE,4
2021-06-04,EE,1
2021-06-07,EE,1
2021-08-11,EE,0
2022-02-16,EE,4
2020-06-27,ET,4
2020-08-04,ET,13
2020-08-07,ET,10
2020-11-28,ET,5
2020-06-04,FI,0
2020-08-30,FI,1
2020-09-08,FI,3
2020-10-24,FI,1
2021-02-25,FI,3
2021-03-27,FI,1
2021-04-21,FI,0
2021-06-03,FI,1
2021-06-07,FI,1
2021-07-22,FI,2
2021-07-06,FJ,6
2020-06-16,FR,38
2020-10-14,FR,104
2021-04-19,FR,447
2021-06-28,FR,44
2021-07-22,FR,11
2021-10-03,FR,9
2021-11-19,FR,50
2021-12-20,FR,224
2022-02-13,FR,107
2020-08-30,GB,6
2020-10-20,GB,200
2021-03-03,GB,147
2021-07-20,GB,58
2021-10-16,GB,133
2021-11-22,GB,119
2021-11-29,GB,124
2022-02-08,GB,166
2022-03-02,GB,116
2020-07-25,AE,1
2021-04-28,AE,4
2020-12-26,AL,10
2021-05-13,AL,1
2021-07-25,AL,0
2021-08-06,AL,1
2021-10-23,AL,4
2022-01-04,AL,4
2020-07-25,AM,6
2020-09-12,AM,3
2020-11-09,AM,27
2021-01-07,AM,14
2021-01-13,AM,11
2021-06-29,AM,3
2021-07-25,AM,7
2021-08-30,AM,13
2022-02-16,AM,25
2020-04-10,AR,5
2020-05-08,AR,8
2020-06-07,AR,31
2020-09-05,AR,307
2020-09-19,AR,337
2021-05-28,AR,601
2021-07-10,AR,302
2021-09-15,AR,40
2021-10-05,AR,15
2022-01-13,AR,202
2022-03-20,AR,8
2020-09-20,AT,4
2020-10-01,AT,6
2020-11-02,AT,38
2020-11-16,AT,92
